MONTH       DAY      YEAR      HOUR  	TEMP  
       2        14      2020      1900      23.5  
       2        14      2020      2000      23.2  
       2        14      2020      2100      24.8  
       2        14      2020      2200      26.3  
       2        14      2020      2300      26.9  
       2        14      2020      2400      26.7  
       2        15      2020       100      26.3  
       2        15      2020       200      26.3  
       2        15      2020       300      26.2  
       2        15      2020       400      25.7  
       2        15      2020       500      25.9  
       2        15      2020       600      25.8  
       2        15      2020       700      26.3  
       2        15      2020       800      28.2  
       2        15      2020       900      30.6  
       2        15      2020      1000      32.7  
       2        15      2020      1100      35.7  
       2        15      2020      1200      36.8  
       2        15      2020      1300      38.0  
       2        15      2020      1400      39.1  
       2        15      2020      1500      39.9  
       2        15      2020      1600      40.4  
       2        15      2020      1700      40.5  
       2        15      2020      1800      40.4  
       2        15      2020      1900      39.3  
       2        15      2020      2000      37.7  
       2        15      2020      2100      34.4  
       2        15      2020      2200      31.7  
       2        15      2020      2300      29.8  
       2        15      2020      2400      29.0  
       2        16      2020       100      28.7  
       2        16      2020       200      27.1  
       2        16      2020       300      26.4  
       2        16      2020       400      25.4  
       2        16      2020       500      24.3  
       2        16      2020       600      23.5  
       2        16      2020       700      23.8  
       2        16      2020       800      25.0  
       2        16      2020       900      28.1  
       2        16      2020      1000      35.1  
       2        16      2020      1100      40.1  
       2        16      2020      1200      42.0  
       2        16      2020      1300      44.4  
       2        16      2020      1400      46.8  
       2        16      2020      1500      48.5  
       2        16      2020      1600      49.9  
       2        16      2020      1700      50.8  
       2        16      2020      1800      48.3  
       2        16      2020      1900      43.0  
       2        16      2020      2000      41.1  
       2        16      2020      2100      41.6  
       2        16      2020      2200      39.7  
       2        16      2020      2300      40.0  
       2        16      2020      2400      40.7  
       2        17      2020       100      40.2  
       2        17      2020       200      40.3  
       2        17      2020       300      40.3  
       2        17      2020       400      40.5  
       2        17      2020       500      40.8  
       2        17      2020       600      40.4  
       2        17      2020       700      41.2  
       2        17      2020       800      41.7  
       2        17      2020       900      42.0  
       2        17      2020      1000      43.0  
       2        17      2020      1100      43.7  
       2        17      2020      1200      44.4  
       2        17      2020      1300      44.9  
       2        17      2020      1400      46.7  
       2        17      2020      1500      48.1  
       2        17      2020      1600      48.9  
       2        17      2020      1700      49.5  
       2        17      2020      1800      49.8  
       2        17      2020      1900      49.7  
       2        17      2020      2000      49.7  
       2        17      2020      2100      49.4  
       2        17      2020      2200      49.6  
       2        17      2020      2300      48.4  
       2        17      2020      2400      43.8  
       2        18      2020       100      40.5  
       2        18      2020       200      38.4  
       2        18      2020       300      36.1  
       2        18      2020       400      35.3  
       2        18      2020       500      34.3  
       2        18      2020       600      33.8  
       2        18      2020       700      33.5  
       2        18      2020       800      32.9  
       2        18      2020       900      32.6  
       2        18      2020      1000      33.2  
       2        18      2020      1100      34.9  
       2        18      2020      1200      37.2  
       2        18      2020      1300      38.6  
       2        18      2020      1400      41.2  
       2        18      2020      1500      42.1  
       2        18      2020      1600      42.0  
       2        18      2020      1700      41.6  
       2        18      2020      1800      40.1  
       2        18      2020      1900      38.1  
       2        18      2020      2000      36.5  
       2        18      2020      2100      34.6  
       2        18      2020      2200      32.8  
       2        18      2020      2300      31.8  
       2        18      2020      2400      30.9  
       2        19      2020       100      30.1  
       2        19      2020       200      29.3  
       2        19      2020       300      28.0  
       2        19      2020       400      27.3  
       2        19      2020       500      26.9  
       2        19      2020       600      26.0  
       2        19      2020       700      25.3  
       2        19      2020       800      26.1  
       2        19      2020       900      27.8  
       2        19      2020      1000      30.0  
       2        19      2020      1100      32.1  
       2        19      2020      1200      34.8  
       2        19      2020      1300      37.4  
       2        19      2020      1400      39.1  
       2        19      2020      1500      39.9  
       2        19      2020      1600      38.9  
       2        19      2020      1700      37.7  
       2        19      2020      1800      36.0  
       2        19      2020      1900      34.2  
       2        19      2020      2000      32.3  
       2        19      2020      2100      31.3  
       2        19      2020      2200      30.4  
       2        19      2020      2300      30.0  
       2        19      2020      2400      29.4  
       2        20      2020       100      28.9  
       2        20      2020       200      28.2  
       2        20      2020       300      26.6  
       2        20      2020       400      25.3  
       2        20      2020       500      23.5  
       2        20      2020       600      21.8  
       2        20      2020       700      20.4  
       2        20      2020       800      19.8  
       2        20      2020       900      21.0  
       2        20      2020      1000      22.3  
       2        20      2020      1100      24.8  
       2        20      2020      1200      25.6  
       2        20      2020      1300      27.0  
       2        20      2020      1400      28.2  
       2        20      2020      1500      28.8  
       2        20      2020      1600      28.8  
       2        20      2020      1700      28.5  
       2        20      2020      1800      26.9  
       2        20      2020      1900      25.2  
       2        20      2020      2000      24.1  
       2        20      2020      2100      23.2  
       2        20      2020      2200      22.2  
       2        20      2020      2300      21.2  
       2        20      2020      2400      19.5  
       2        21      2020       100      18.0  
       2        21      2020       200      16.4  
       2        21      2020       300      15.9  
       2        21      2020       400      14.6  
       2        21      2020       500      13.8  
       2        21      2020       600      15.2  
       2        21      2020       700      17.0  
       2        21      2020       800      16.7  
       2        21      2020       900      20.9  
       2        21      2020      1000      24.6  
       2        21      2020      1100      28.8  
       2        21      2020      1200      31.7  
       2        21      2020      1300      35.0  
       2        21      2020      1400      37.5  
       2        21      2020      1500      39.4  
       2        21      2020      1600      41.0  
       2        21      2020      1700      41.5  
       2        21      2020      1800      40.5  
       2        21      2020      1900      37.5  
       2        21      2020      2000      35.7  
       2        21      2020      2100      35.5  
       2        21      2020      2200      34.0  
       2        21      2020      2300      33.4  
       2        21      2020      2400      32.5  
       2        22      2020       100      32.3  
       2        22      2020       200      31.3  
       2        22      2020       300      30.2  
       2        22      2020       400      29.1  
       2        22      2020       500      28.9  
       2        22      2020       600      29.0  
       2        22      2020       700      28.3  
       2        22      2020       800      29.0  
       2        22      2020       900      32.8  
       2        22      2020      1000      37.5  
       2        22      2020      1100      41.1  
       2        22      2020      1200      45.3  
       2        22      2020      1300      47.1  
       2        22      2020      1400      49.8  
       2        22      2020      1500      51.4  
       2        22      2020      1600      51.9  
       2        22      2020      1700      51.4  
       2        22      2020      1800      50.1  
       2        22      2020      1900      47.8  
       2        22      2020      2000      46.3  
       2        22      2020      2100      45.3  
       2        22      2020      2200      44.7  
       2        22      2020      2300      44.7  
       2        22      2020      2400      43.9  
       2        23      2020       100      43.3  
       2        23      2020       200      42.6  
       2        23      2020       300      43.4  
       2        23      2020       400      43.6  
       2        23      2020       500      43.7  
       2        23      2020       600      43.3  
       2        23      2020       700      42.6  
       2        23      2020       800      43.3  
       2        23      2020       900      46.4  
       2        23      2020      1000      49.5  
       2        23      2020      1100      52.9  
       2        23      2020      1200      54.5  
       2        23      2020      1300      56.1  
       2        23      2020      1400      58.0  
       2        23      2020      1500      58.6  
       2        23      2020      1600      59.4  
       2        23      2020      1700      60.0  
       2        23      2020      1800      59.0  
       2        23      2020      1900      57.0  
       2        23      2020      2000      54.4  
       2        23      2020      2100      51.3  
       2        23      2020      2200      51.0  
       2        23      2020      2300      50.3  
       2        23      2020      2400      49.2  
       2        24      2020       100      46.8  
       2        24      2020       200      45.3  
       2        24      2020       300      44.4  
       2        24      2020       400      44.2  
       2        24      2020       500      43.9  
       2        24      2020       600      43.7  
       2        24      2020       700      43.6  
       2        24      2020       800      43.4  
       2        24      2020       900      43.3  
       2        24      2020      1000      44.2  
       2        24      2020      1100      44.5  
       2        24      2020      1200      44.2  
       2        24      2020      1300      44.5  
       2        24      2020      1400      44.5  
       2        24      2020      1500      44.4  
       2        24      2020      1600      43.8  
       2        24      2020      1700      43.8  
       2        24      2020      1800      43.4  
       2        24      2020      1900      42.5  
       2        24      2020      2000      42.1  
       2        24      2020      2100      41.8  
       2        24      2020      2200      40.9  
       2        24      2020      2300      39.9  
       2        24      2020      2400      38.9  
       2        25      2020       100      37.9  
       2        25      2020       200      37.1  
       2        25      2020       300      35.9  
       2        25      2020       400      34.0  
       2        25      2020       500      33.1  
       2        25      2020       600      32.6  
       2        25      2020       700      32.8  
       2        25      2020       800      33.1  
       2        25      2020       900      34.0  
       2        25      2020      1000      35.2  
       2        25      2020      1100      35.7  
       2        25      2020      1200      35.3  
       2        25      2020      1300      35.4  
       2        25      2020      1400      35.3  
       2        25      2020      1500      35.4  
       2        25      2020      1600      35.9  
       2        25      2020      1700      36.7  
       2        25      2020      1800      37.3  
       2        25      2020      1900      37.5  
       2        25      2020      2000      37.4  
       2        25      2020      2100      35.6  
       2        25      2020      2200      33.6  
       2        25      2020      2300      33.0  
       2        25      2020      2400      32.6  
       2        26      2020       100      31.9  
       2        26      2020       200      31.4  
       2        26      2020       300      30.9  
       2        26      2020       400      30.4  
       2        26      2020       500      30.4  
       2        26      2020       600      30.2  
       2        26      2020       700      29.8  
       2        26      2020       800      29.7  
       2        26      2020       900      30.8  
       2        26      2020      1000      31.6  
       2        26      2020      1100      32.3  
       2        26      2020      1200      34.8  
       2        26      2020      1300      35.3  
       2        26      2020      1400      35.4  
       2        26      2020      1500      35.2  
       2        26      2020      1600      35.4  
       2        26      2020      1700      35.8  
       2        26      2020      1800      35.4  
       2        26      2020      1900      34.5  
       2        26      2020      2000      33.8  
       2        26      2020      2100      32.3  
       2        26      2020      2200      31.5  
       2        26      2020      2300      30.5  
       2        26      2020      2400      29.6  
       2        27      2020       100      27.4  
       2        27      2020       200      26.7  
       2        27      2020       300      26.1  
       2        27      2020       400      25.3  
       2        27      2020       500      24.7  
       2        27      2020       600      24.5  
       2        27      2020       700      24.9  
       2        27      2020       800      26.4  
       2        27      2020       900      29.0  
       2        27      2020      1000      33.5  
       2        27      2020      1100      37.8  
       2        27      2020      1200      39.6  
       2        27      2020      1300      40.2  
       2        27      2020      1400      41.6  
       2        27      2020      1500      41.6  
       2        27      2020      1600      42.1  
       2        27      2020      1700      42.1  
       2        27      2020      1800      41.9  
       2        27      2020      1900      40.4  
       2        27      2020      2000      39.1  
       2        27      2020      2100      38.3  
       2        27      2020      2200      37.9  
       2        27      2020      2300      36.4  
       2        27      2020      2400      34.8  
       2        28      2020       100      33.3  
       2        28      2020       200      31.3  
       2        28      2020       300      30.4  
       2        28      2020       400      29.4  
       2        28      2020       500      29.0  
       2        28      2020       600      28.3  
       2        28      2020       700      28.6  
       2        28      2020       800      29.4  
       2        28      2020       900      32.1  
       2        28      2020      1000      35.5  
       2        28      2020      1100      38.2  
       2        28      2020      1200      41.5  
       2        28      2020      1300      44.0  
       2        28      2020      1400      46.0  
       2        28      2020      1500      46.4  
       2        28      2020      1600      46.3  
       2        28      2020      1700      46.5  
       2        28      2020      1800      46.5  
       2        28      2020      1900      44.9  
       2        28      2020      2000      42.9  
       2        28      2020      2100      40.7  
       2        28      2020      2200      38.0  
       2        28      2020      2300      35.2  
       2        28      2020      2400      33.4  
       2        29      2020       100      31.8  
       2        29      2020       200      29.9  
       2        29      2020       300      28.4  
       2        29      2020       400      27.8  
       2        29      2020       500      25.9  
       2        29      2020       600      25.4  
       2        29      2020       700      24.9  
       2        29      2020       800      25.9  
       2        29      2020       900      30.2  
       2        29      2020      1000      34.6  
       2        29      2020      1100      38.7  
       2        29      2020      1200      43.5  
       2        29      2020      1300      47.3  
       2        29      2020      1400      50.7  
       2        29      2020      1500      53.1  
       2        29      2020      1600      54.7  
       2        29      2020      1700      55.7  
       2        29      2020      1800      54.7  
       2        29      2020      1900      51.3  
       2        29      2020      2000      49.7  
       2        29      2020      2100      49.3  
       2        29      2020      2200      48.6  
       2        29      2020      2300      48.4  
       2        29      2020      2400      48.0  
       3         1      2020       100      47.5  
       3         1      2020       200      47.3  
       3         1      2020       300      47.2  
       3         1      2020       400      46.9  
       3         1      2020       500      46.5  
       3         1      2020       600      46.4  
       3         1      2020       700      46.6  
       3         1      2020       800      47.9  
       3         1      2020       900      51.6  
       3         1      2020      1000      55.2  
       3         1      2020      1100      58.9  
       3         1      2020      1200      61.9  
       3         1      2020      1300      64.0  
       3         1      2020      1400      65.2  
       3         1      2020      1500      64.8  
       3         1      2020      1600      64.2  
       3         1      2020      1700      63.7  
       3         1      2020      1800      62.7  
       3         1      2020      1900      60.6  
       3         1      2020      2000      59.5  
       3         1      2020      2100      58.3  
       3         1      2020      2200      57.3  
       3         1      2020      2300      57.0  
       3         1      2020      2400      56.6  
       3         2      2020       100      55.9  
       3         2      2020       200      53.4  
       3         2      2020       300      48.1  
       3         2      2020       400      45.0  
       3         2      2020       500      42.7  
       3         2      2020       600      41.2  
       3         2      2020       700      38.5  
       3         2      2020       800      37.5  
       3         2      2020       900      38.7  
       3         2      2020      1000      41.0  
       3         2      2020      1100      43.8  
       3         2      2020      1200      47.0  
       3         2      2020      1300      49.2  
       3         2      2020      1400      51.0  
       3         2      2020      1500      51.8  
       3         2      2020      1600      52.6  
       3         2      2020      1700      52.6  
       3         2      2020      1800      51.4  
       3         2      2020      1900      50.1  
       3         2      2020      2000      48.8  
       3         2      2020      2100      47.8  
       3         2      2020      2200      46.6  
       3         2      2020      2300      45.6  
       3         2      2020      2400      44.8  
       3         3      2020       100      42.8  
       3         3      2020       200      41.2  
       3         3      2020       300      39.9  
       3         3      2020       400      39.7  
       3         3      2020       500      39.2  
       3         3      2020       600      38.9  
       3         3      2020       700      38.8  
       3         3      2020       800      39.8  
       3         3      2020       900      44.2  
       3         3      2020      1000      48.7  
       3         3      2020      1100      52.3  
       3         3      2020      1200      54.6  
       3         3      2020      1300      55.9  
       3         3      2020      1400      57.4  
       3         3      2020      1500      58.3  
       3         3      2020      1600      58.9  
       3         3      2020      1700      58.9  
       3         3      2020      1800      58.0  
       3         3      2020      1900      55.6  
       3         3      2020      2000      51.6  
       3         3      2020      2100      48.7  
       3         3      2020      2200      48.0  
       3         3      2020      2300      48.9  
       3         3      2020      2400      47.2  
       3         4      2020       100      46.5  
       3         4      2020       200      46.5  
       3         4      2020       300      46.5  
       3         4      2020       400      47.5  
       3         4      2020       500      47.6  
       3         4      2020       600      46.9  
       3         4      2020       700      46.4  
       3         4      2020       800      46.0  
       3         4      2020       900      47.5  
       3         4      2020      1000      49.7  
       3         4      2020      1100      51.1  
       3         4      2020      1200      52.0  
       3         4      2020      1300      53.3  
       3         4      2020      1400      54.0  
       3         4      2020      1500      54.7  
       3         4      2020      1600      54.9  
       3         4      2020      1700      54.7  
       3         4      2020      1800      53.9  
       3         4      2020      1900      52.6  
       3         4      2020      2000      49.6  
       3         4      2020      2100      46.1  
       3         4      2020      2200      45.1  
       3         4      2020      2300      44.9  
       3         4      2020      2400      44.0  
       3         5      2020       100      41.7  
       3         5      2020       200      40.7  
       3         5      2020       300      41.6  
       3         5      2020       400      41.4  
       3         5      2020       500      40.6  
       3         5      2020       600      39.7  
       3         5      2020       700      38.9  
       3         5      2020       800      40.6  
       3         5      2020       900      44.7  
       3         5      2020      1000      49.5  
       3         5      2020      1100      52.9  
       3         5      2020      1200      55.2  
       3         5      2020      1300      56.2  
       3         5      2020      1400      57.0  
       3         5      2020      1500      57.6  
       3         5      2020      1600      57.7  
       3         5      2020      1700      56.6  
       3         5      2020      1800      54.7  
       3         5      2020      1900      51.8  
       3         5      2020      2000      48.7  
       3         5      2020      2100      46.4  
       3         5      2020      2200      45.0  
       3         5      2020      2300      43.8  
       3         5      2020      2400      41.8  
       3         6      2020       100      40.0  
       3         6      2020       200      38.7  
       3         6      2020       300      37.6  
       3         6      2020       400      36.5  
       3         6      2020       500      35.4  
       3         6      2020       600      34.1  
       3         6      2020       700      33.0  
       3         6      2020       800      33.0  
       3         6      2020       900      35.1  
       3         6      2020      1000      37.7  
       3         6      2020      1100      40.6  
       3         6      2020      1200      44.2  
       3         6      2020      1300      46.6  
       3         6      2020      1400      48.7  
       3         6      2020      1500      50.9  
       3         6      2020      1600      52.4  
       3         6      2020      1700      52.3  
       3         6      2020      1800      50.9  
       3         6      2020      1900      48.5  
       3         6      2020      2000      45.7  
       3         6      2020      2100      44.4  
       3         6      2020      2200      39.6  
       3         6      2020      2300      37.1  
       3         6      2020      2400      38.5  
       3         7      2020       100      38.1  
       3         7      2020       200      38.8  
       3         7      2020       300      38.1  
       3         7      2020       400      36.3  
       3         7      2020       500      35.9  
       3         7      2020       600      35.4  
       3         7      2020       700      36.0  
       3         7      2020       800      38.3  
       3         7      2020       900      42.7  
       3         7      2020      1000      47.0  
       3         7      2020      1100      51.3  
       3         7      2020      1200      55.7  
       3         7      2020      1300      58.8  
       3         7      2020      1400      60.7  
       3         7      2020      1500      62.8  
       3         7      2020      1600      63.6  
       3         7      2020      1700      62.9  
       3         7      2020      1800      61.8  
       3         7      2020      1900      58.8  
       3         7      2020      2000      57.0  
       3         7      2020      2100      55.5  
       3         7      2020      2200      54.1  
       3         7      2020      2300      52.6  
       3         7      2020      2400      51.2  
       3         8      2020       100      50.0  
       3         8      2020       200      48.9  
       3         8      2020       300      47.8  
       3         8      2020       400      47.3  
       3         8      2020       500      46.4  
       3         8      2020       600      45.6  
       3         8      2020       700      45.1  
       3         8      2020       800      46.9  
       3         8      2020       900      50.5  
       3         8      2020      1000      54.5  
       3         8      2020      1100      58.2  
       3         8      2020      1200      62.1  
       3         8      2020      1300      66.1  
       3         8      2020      1400      68.6  
       3         8      2020      1500      70.7  
       3         8      2020      1600      71.7  
       3         8      2020      1700      71.3  
       3         8      2020      1800      69.7  
       3         8      2020      1900      66.7  
       3         8      2020      2000      64.9  
       3         8      2020      2100      64.1  
       3         8      2020      2200      63.1  
       3         8      2020      2300      61.7  
       3         8      2020      2400      60.6  
       3         9      2020       100      59.8  
       3         9      2020       200      56.4  
       3         9      2020       300      50.0  
       3         9      2020       400      49.6  
       3         9      2020       500      49.8  
       3         9      2020       600      47.8  
       3         9      2020       700      47.7  
       3         9      2020       800      49.1  
       3         9      2020       900      50.6  
       3         9      2020      1000      52.3  
       3         9      2020      1100      53.0  
       3         9      2020      1200      54.0  
       3         9      2020      1300      54.7  
       3         9      2020      1400      55.3  
       3         9      2020      1500      56.8  
       3         9      2020      1600      57.0  
       3         9      2020      1700      57.3  
       3         9      2020      1800      57.9  
       3         9      2020      1900      58.0  
       3         9      2020      2000      57.2  
       3         9      2020      2100      54.0  
       3         9      2020      2200      48.1  
       3         9      2020      2300      44.0  
       3         9      2020      2400      40.6  
       3        10      2020       100      39.3  
       3        10      2020       200      38.0  
       3        10      2020       300      37.5  
       3        10      2020       400      37.3  
       3        10      2020       500      37.3  
       3        10      2020       600      37.3  
       3        10      2020       700      37.0  
       3        10      2020       800      36.8  
       3        10      2020       900      36.8  
       3        10      2020      1000      37.0  
       3        10      2020      1100      37.7  
       3        10      2020      1200      38.7  
       3        10      2020      1300      39.7  
       3        10      2020      1400      40.2  
       3        10      2020      1500      41.5  
       3        10      2020      1600      42.6  
       3        10      2020      1700      42.5  
       3        10      2020      1800      42.4  
       3        10      2020      1900      41.9  
       3        10      2020      2000      41.7  
       3        10      2020      2100      40.6  
       3        10      2020      2200      40.4  
       3        10      2020      2300      40.0  
       3        10      2020      2400      39.9  
       3        11      2020       100      39.6  
       3        11      2020       200      39.5  
       3        11      2020       300      39.0  
       3        11      2020       400      39.0  
       3        11      2020       500      39.1  
       3        11      2020       600      39.0  
       3        11      2020       700      39.0  
       3        11      2020       800      39.1  
       3        11      2020       900      41.0  
       3        11      2020      1000      45.9  
       3        11      2020      1100      49.7  
       3        11      2020      1200      52.4  
       3        11      2020      1300      55.4  
       3        11      2020      1400      58.2  
       3        11      2020      1500      60.0  
       3        11      2020      1600      61.4  
       3        11      2020      1700      61.9  
       3        11      2020      1800      60.8  
       3        11      2020      1900      58.4  
       3        11      2020      2000      55.0  
       3        11      2020      2100      52.0  
       3        11      2020      2200      50.2  
       3        11      2020      2300      49.6  
       3        11      2020      2400      49.2  
       3        12      2020       100      49.0  
       3        12      2020       200      48.9  
       3        12      2020       300      48.0  
       3        12      2020       400      47.3  
       3        12      2020       500      46.9  
       3        12      2020       600      46.6  
       3        12      2020       700      47.9  
       3        12      2020       800      50.3  
       3        12      2020       900      50.1  
       3        12      2020      1000      51.2  
       3        12      2020      1100      53.7  
       3        12      2020      1200      54.3  
       3        12      2020      1300      55.9  
       3        12      2020      1400      57.0  
       3        12      2020      1500      55.8  
       3        12      2020      1600      56.4  
       3        12      2020      1700      57.6  
       3        12      2020      1800      58.9  
       3        12      2020      1900      58.7  
       3        12      2020      2000      56.7  
       3        12      2020      2100      54.3  
       3        12      2020      2200      52.3  
       3        12      2020      2300      50.2  
       3        12      2020      2400      47.6  
       3        13      2020       100      45.6  
       3        13      2020       200      44.0  
       3        13      2020       300      42.4  
       3        13      2020       400      40.7  
       3        13      2020       500      39.4  
       3        13      2020       600      38.2  
       3        13      2020       700      37.9  
       3        13      2020       800      38.2  
       3        13      2020       900      39.2  
       3        13      2020      1000      40.3  
       3        13      2020      1100      41.5  
       3        13      2020      1200      42.1  
       3        13      2020      1300      43.3  
       3        13      2020      1400      44.0  
       3        13      2020      1500      44.5  
       3        13      2020      1600      45.2  
       3        13      2020      1700      45.3  
       3        13      2020      1800      45.0  
       3        13      2020      1900      44.6  
       3        13      2020      2000      44.4  
       3        13      2020      2100      44.2  
       3        13      2020      2200      43.7  
       3        13      2020      2300      43.3  
       3        13      2020      2400      43.2  
       3        14      2020       100      43.0  
       3        14      2020       200      42.9  
       3        14      2020       300      42.2  
       3        14      2020       400      40.2  
       3        14      2020       500      37.8  
       3        14      2020       600      37.4  
       3        14      2020       700      37.3  
       3        14      2020       800      37.1  
       3        14      2020       900      37.5  
       3        14      2020      1000      38.3  
       3        14      2020      1100      37.8  
       3        14      2020      1200      37.8  
       3        14      2020      1300      37.7  
       3        14      2020      1400      37.0  
       3        14      2020      1500      36.6  
       3        14      2020      1600      36.6  
       3        14      2020      1700      36.9  
       3        14      2020      1800      37.2  
       3        14      2020      1900      36.7  
       3        14      2020      2000      36.6  
       3        14      2020      2100      36.5  
       3        14      2020      2200      36.2  
       3        14      2020      2300      36.0  
       3        14      2020      2400      35.4  
       3        15      2020       100      34.9  
       3        15      2020       200      34.3  
       3        15      2020       300      34.2  
       3        15      2020       400      33.9  
       3        15      2020       500      33.9  
       3        15      2020       600      34.0  
       3        15      2020       700      33.8  
       3        15      2020       800      34.0  
       3        15      2020       900      34.8  
       3        15      2020      1000      34.1  
       3        15      2020      1100      34.7  
       3        15      2020      1200      36.1  
       3        15      2020      1300      37.2  
       3        15      2020      1400      38.1  
       3        15      2020      1500      38.9  
       3        15      2020      1600      38.9  
       3        15      2020      1700      39.1  
       3        15      2020      1800      38.9  
       3        15      2020      1900      38.6  
       3        15      2020      2000      38.5  
       3        15      2020      2100      38.4  
       3        15      2020      2200      38.2  
       3        15      2020      2300      37.9  
       3        15      2020      2400      37.7  
       3        16      2020       100      37.1  
       3        16      2020       200      36.6  
       3        16      2020       300      36.3  
       3        16      2020       400      36.2  
       3        16      2020       500      35.8  
       3        16      2020       600      35.2  
       3        16      2020       700      35.2  
       3        16      2020       800      35.6  
       3        16      2020       900      35.9  
       3        16      2020      1000      36.8  
       3        16      2020      1100      38.2  
       3        16      2020      1200      39.6  
       3        16      2020      1300      40.4  
       3        16      2020      1400      41.2  
       3        16      2020      1500      41.7  
       3        16      2020      1600      42.3  
       3        16      2020      1700      42.8  
       3        16      2020      1800      42.7  
       3        16      2020      1900      42.0  
       3        16      2020      2000      41.0  
       3        16      2020      2100      40.7  
       3        16      2020      2200      40.6  
       3        16      2020      2300      40.8  
       3        16      2020      2400      40.9  
       3        17      2020       100      40.8  
       3        17      2020       200      40.3  
       3        17      2020       300      40.3  
       3        17      2020       400      40.3  
       3        17      2020       500      40.3  
       3        17      2020       600      40.5  
       3        17      2020       700      40.9  
       3        17      2020       800      41.9  
       3        17      2020       900      43.0  
       3        17      2020      1000      44.6  
       3        17      2020      1100      45.3  
       3        17      2020      1200      45.4  
       3        17      2020      1300      46.0  
       3        17      2020      1400      46.7  
       3        17      2020      1500      46.8  
       3        17      2020      1600      47.9  
       3        17      2020      1700      48.3  
       3        17      2020      1800      48.1  
       3        17      2020      1900      47.6  
       3        17      2020      2000      46.5  
       3        17      2020      2100      45.3  
       3        17      2020      2200      45.3  
       3        17      2020      2300      45.4  
       3        17      2020      2400      45.3  
       3        18      2020       100      45.3  
       3        18      2020       200      45.3  
       3        18      2020       300      45.1  
       3        18      2020       400      45.2  
       3        18      2020       500      44.7  
       3        18      2020       600      44.0  
       3        18      2020       700      44.4  
       3        18      2020       800      44.8  
       3        18      2020       900      45.5  
       3        18      2020      1000      47.0  
       3        18      2020      1100      50.0  
       3        18      2020      1200      52.7  
       3        18      2020      1300      56.5  
       3        18      2020      1400      58.6  
       3        18      2020      1500      59.1  
       3        18      2020      1600      59.4  
       3        18      2020      1700      59.8  
       3        18      2020      1800      59.9  
       3        18      2020      1900      58.5  
       3        18      2020      2000      56.6  
       3        18      2020      2100      56.4  
       3        18      2020      2200      55.8  
       3        18      2020      2300      55.3  
       3        18      2020      2400      55.0  
       3        19      2020       100      55.5  
       3        19      2020       200      56.0  
       3        19      2020       300      56.3  
       3        19      2020       400      57.0  
       3        19      2020       500      57.8  
       3        19      2020       600      60.3  
       3        19      2020       700      60.7  
       3        19      2020       800      60.8  
       3        19      2020       900      61.1  
       3        19      2020      1000      61.1  
       3        19      2020      1100      62.4  
       3        19      2020      1200      63.5  
       3        19      2020      1300      65.4  
       3        19      2020      1400      66.1  
       3        19      2020      1500      68.0  
       3        19      2020      1600      70.2  
       3        19      2020      1700      69.7  
       3        19      2020      1800      68.8  
       3        19      2020      1900      67.2  
       3        19      2020      2000      66.2  
       3        19      2020      2100      64.2  
       3        19      2020      2200      63.2  
       3        19      2020      2300      63.3  
       3        19      2020      2400      63.0  
       3        20      2020       100      63.7  
       3        20      2020       200      64.7  
       3        20      2020       300      62.6  
       3        20      2020       400      54.2  
       3        20      2020       500      46.9  
       3        20      2020       600      43.6  
       3        20      2020       700      41.1  
       3        20      2020       800      40.7  
       3        20      2020       900      40.3  
       3        20      2020      1000      39.6  
       3        20      2020      1100      38.9  
       3        20      2020      1200      37.4  
       3        20      2020      1300      36.3  
       3        20      2020      1400      35.7  
       3        20      2020      1500      35.4  
       3        20      2020      1600      35.5  
       3        20      2020      1700      35.9  
       3        20      2020      1800      36.5  
       3        20      2020      1900      35.5  
       3        20      2020      2000      34.1  
       3        20      2020      2100      33.2  
       3        20      2020      2200      32.5  
       3        20      2020      2300      32.1  
       3        20      2020      2400      31.8  
       3        21      2020       100      30.8  
       3        21      2020       200      30.3  
       3        21      2020       300      29.8  
       3        21      2020       400      29.2  
       3        21      2020       500      28.6  
       3        21      2020       600      27.9  
       3        21      2020       700      28.1  
       3        21      2020       800      30.3  
       3        21      2020       900      33.1  
       3        21      2020      1000      36.4  
       3        21      2020      1100      38.2  
       3        21      2020      1200      40.0  
       3        21      2020      1300      41.9  
       3        21      2020      1400      43.8  
       3        21      2020      1500      45.1  
       3        21      2020      1600      46.0  
       3        21      2020      1700      46.2  
       3        21      2020      1800      45.9  
       3        21      2020      1900      44.6  
       3        21      2020      2000      43.1  
       3        21      2020      2100      41.6  
       3        21      2020      2200      39.9  
       3        21      2020      2300      38.2  
       3        21      2020      2400      36.9  
       3        22      2020       100      35.6  
       3        22      2020       200      35.9  
       3        22      2020       300      35.9  
       3        22      2020       400      35.9  
       3        22      2020       500      35.5  
       3        22      2020       600      33.9  
       3        22      2020       700      33.3  
       3        22      2020       800      32.6  
       3        22      2020       900      32.8  
       3        22      2020      1000      32.8  
       3        22      2020      1100      33.8  
       3        22      2020      1200      34.7  
       3        22      2020      1300      35.7  
